,src_sent,pred_sent,reference_nbv,reference_nlth,reference_naa,reference_nvi,bleu_score
2186,"""Porém, se a sua mão não alcançar duas rolas ou dois pombinhos, então, aquele que pecou trará pela sua oferta a décima parte de um efa de flor de farinha, para expiação do pecado; não deitará sobre ela azeite, nem lhe porá em cima o incenso, porquanto é expiação do pecado.""
","""Porém, se a mão não alcançar duas rolinhas ou dois pombinhos, duas rolinhas ou dois pombinhos, aquele que pecou do pecado; não deitará sobre ela a décima parte do pecado; não deitará sobre ela a oferta do pecado; porque é oferta do incenso, porque é oferta do pecado.""
","""“Se o culpado não tiver recursos nem para oferecer duas rolinhas ou dois pombinhos, então ele trará como oferta pelo pecado um jarro da farinha da melhor qualidade como oferta pelo pecado. Mas não derramará azeite nem incenso sobre a farinha, pois é oferta pelo pecado.""
","""Se alguém não tiver recursos para comprar duas rolinhas ou dois pombinhos, então trará um quilo da melhor farinha como sua oferta para tirar pecados. Não deverá misturar azeite ou incenso com a farinha, pois é uma oferta para tirar pecados.""
","""— Porém, se as suas posses não lhe permitirem trazer duas rolinhas ou dois pombinhos, então essa pessoa que pecou trará, por sua oferta, dois litros da melhor farinha como oferta pelo pecado; não derramará azeite sobre a farinha, nem lhe porá em cima incenso, pois é oferta pelo pecado.""
","""“Se, contudo, não tiver recursos para oferecer duas rolinhas ou dois pombinhos, trará como oferta pelo pecado um jarro da melhor farinha como oferta pelo pecado. Mas sobre ela não derramará óleo nem colocará incenso, porquanto é oferta pelo pecado.""
",17.136655644148416
2187,"""E, depois da lição da Lei e dos Profetas, lhes mandaram dizer os principais da sinagoga: Varões irmãos, se tendes alguma palavra de consolação para o povo, falai.""
","""E, depois da lição da Lei e dos Profetas, lhes mandaram dizer dizer os chefes da sinagoga: <unk> os chefes da sinagoga: <unk>
","""Depois da leitura da Lei e dos Profetas, os responsáveis da sinagoga mandaram a eles este recado: “Irmãos, se vocês têm alguma palavra de instrução para nós, podem falar!”""
","""Depois da leitura da Lei de Moisés e dos livros dos Profetas, os chefes da sinagoga mandaram dizer a eles: — Irmãos, se vocês têm alguma palavra para animar o povo, podem falar agora.""
","""Depois da leitura da Lei e dos Profetas, os chefes da sinagoga mandaram dizer-lhes: — Irmãos, se vocês têm alguma palavra de consolo para o povo, falem.""
","""Depois da leitura da Lei e dos Profetas, os chefes da sinagoga lhes mandaram dizer: “Irmãos, se vocês têm uma mensagem de encorajamento para o povo, falem”.""
",25.600626992012455
2188,"""E o cinto de artifício do éfode, que estava sobre ele, era conforme a sua obra, da mesma peça, de ouro, e de pano azul, e de púrpura, e de carmesim, e de linho fino torcido, como o SENHOR ordenara a Moisés.""
","""E o cinto da estola sacerdotal que estava sobre ele, que estava sobre ele, era conforme a sua peça, de ouro, de linho azul, púrpura, púrpura, de fios de tecido azul, púrpura, de linho fino e de fios de lã azul, púrpura, de linho fino e de fios de Moisés.""
","""O cinturão, que passava por cima do colete sacerdotal, formava uma peça só. O cinturão também foi feito de linho findo trançado, de fios de ouro e de fios de tecido azul, vermelho-púrpura e vermelho-carmesim, como o SENHOR tinha mandado Moisés fazer.""
","""O cinto, que passava pela cintura do manto, formava uma só peça com ele e era feito dos mesmos materiais, como o SENHOR havia ordenado a Moisés.""
","""O cinto de obra esmerada, que estava sobre a estola sacerdotal, era de obra igual, da mesma obra de ouro, pano azul, púrpura, carmesim e linho fino retorcido, segundo o SENHOR havia ordenado a Moisés.""
","""O cinturão e o colete por ele preso foram feitos da mesma peça. O cinturão também foi feito de linho fino trançado, de fios de ouro e de fios de tecidos azul, roxo e vermelho, como o SENHOR tinha ordenado a Moisés.""
",27.073697758946853
2189,"""Ah! Quem me dera ser como eu fui nos meses passados, como nos dias em que Deus me guardava!""
","""Ah! Quem me dera ser como eu nos meses passados, como nos dias em que Deus me guardava!""
","""“Como tenho saudade do meu passado, do tempo em que Deus me protegia!""
","""“Ah! Se eu pudesse voltar meses atrás, para os dias em que Deus me protegia!""
","""“Ah! Quem me dera ser como fui nos meses passados, como nos dias em que Deus cuidava de mim!""
","""“Como tenho saudade dos meses que se passaram, dos dias em que Deus cuidava de mim,""
",65.22125981013674
2190,"""Porquanto Moisés dera herança, em Basã, à meia tribo de Manassés; porém à outra metade deu  entre seus irmãos, daquém do Jordão para o ocidente; e, enviando-os  também a suas tendas, os abençoou""
","""Moisés dera herança, em Basã, à meia tribo de Manassés; porém à outra metade deu entre seus irmãos, para o lado leste do Jordão e os abençoou""
","""Moisés tinha dado o território de Basã à meia tribo de Manassés, ao passo que a outra metade da tribo havia recebido terras a oeste do rio Jordão, entre seus irmãos israelitas. Quando  despediu as tropas, abençoou os homens,""
","""Moisés tinha dado terras a leste do rio Jordão, em Basã, a uma das metades da tribo de Manassés. Mas para a outra metade  tinha dado terras a oeste do rio, junto com as outras tribos. Quando  se despediu deles, abençoou-os""
","""Ora, Moisés tinha dado herança em Basã à meia tribo de Manassés; porém à outra metade da tribo  deu herança entre os seus irmãos, deste lado do Jordão, para o oeste. E Josué, ao despedi-los para as suas tendas, os abençoou""
","""(À metade da tribo de Manassés Moisés dera terras em Basã, e à outra metade da tribo  dera terras no lado oeste do Jordão, junto com os outros israelitas.) Ao mandá-los para casa,  os abençoou,""
",38.86542361300372
2191,"""E disse Joabe: Vive Deus, que, se não tivesses falado já desde pela manhã, o povo teria cessado cada um de seguir a seu irmão.""
","""E disse Joabe: — Eu afirmo a vocês que eu não tivesses <unk> desde a manhã, o povo teria feito desde o irmão.""
","""E Joabe respondeu em alta voz: “Deus é testemunha de que se você não tivesse falado, nossos homens continuariam a perseguir vocês até amanhã cedo”.""
","""Joabe respondeu: — Juro pelo Deus vivo que, se você não tivesse falado, os meus soldados continuariam a perseguir vocês até amanhã cedo.""
","""Joabe respondeu: — Tão certo como vive Deus, se você não tivesse falado, só amanhã cedo o povo cessaria de perseguir cada um o seu irmão.""
","""Respondeu Joabe: “Juro pelo nome de Deus que, se você não tivesse falado, o meu exército perseguiria os seus irmãos até de manhã”.""
",6.423833022893072
2192,"""E todas as obras do seu poder e do seu valor e a declaração da grandeza de Mardoqueu, a quem o rei engrandeceu, porventura, não estão escritas no livro das crônicas dos reis da Média e da Pérsia?""
","""Todos os obras do seu poder e do seu valor e do seu valor e da grandeza de Mardoqueu, a quem o rei engrandeceu, no Livro das crônicas da Média e da Pérsia?""
","""As grandes ações do rei e também a história completa da grandeza de Mordecai e das honras que o rei concedeu a ele estão escritas no Livro da História dos Reis da Média e da Pérsia.""
","""Todas as grandes e maravilhosas coisas que Xerxes fez e também a história completa de como colocou Mordecai num alto cargo do seu governo, tudo isso está escrito nos livros da História dos Reis da Média e da Pérsia.""
","""Quanto aos demais atos do seu poder e do seu valor e ao relatório completo da grandeza de Mordecai, a quem o rei exaltou, não está tudo escrito no Livro da História dos Reis da Média e da Pérsia?""
","""Todos os seus atos de força e de poder, e o relato completo da grandeza de Mardoqueu, a quem o rei dera autoridade, estão registrados no livro das crônicas dos reis da Média e da Pérsia.""
",58.339935299805724
2193,"""Dizemo-vos, pois, isto pela palavra do Senhor: que nós, os que ficarmos vivos para a vinda do Senhor, não precederemos os que dormem.""
","""E isto aconteceu pela palavra do Senhor: que nós, os que ficarmos vivos para a vinda do Senhor, não precederemos
","""Posso dizer-lhes, diretamente do Senhor, que nós, os que ainda estivermos vivos quando o Senhor voltar, não subiremos para encontrá-lo antes daqueles que já morreram.""
","""De acordo com o ensinamento do Senhor, afirmamos a vocês o seguinte: nós, os que estivermos vivos no dia da vinda do Senhor, não iremos antes daqueles que já morreram.""
","""E, pela palavra do Senhor, ainda lhes declaramos o seguinte: nós, os vivos, os que ficarmos até a vinda do Senhor, de modo nenhum precederemos os que dormem.""
","""Dizemos a vocês, pela palavra do Senhor, que nós, os que estivermos vivos, os que ficarmos até a vinda do Senhor, certamente não precederemos os que dormem.""
",39.30908224048753
2194,"""Apascenta-se de cinza; o seu coração enganado o desviou, de maneira que não pode livrar a sua alma, nem dizer: Não há uma mentira na minha mão direita?""
","""Apascenta-se o coração de cinza; o seu coração enganado que não pode livrar a sua alma, nem dizer: “Não há uma mentira na minha mão direita?""
","""Mas o homem que faz isso é como quem se alimenta de cinza! Ele está confiando em coisas sem valor que não podem salvar sua alma. E o seu coração está tão iludido que ele nem é capaz de pensar: “Será que este ídolo, que eu mesmo fiz com minhas próprias mãos, não é uma mentira?”""
","""Adorar uma imagem não adianta nada; é o mesmo que comer cinzas. O homem que adora imagens não pensa direito, mas vive enganado. Ele não pode se salvar, pois não é capaz de dizer: “Isto que está na minha mão não é um deus coisa nenhuma.”""
","""Tal homem se apascenta de cinza; o seu coração enganado o iludiu, de maneira que não pode livrar a sua alma, nem dizer: “Não é uma mentira isso que tenho em minha mão?”""
","""Ele se alimenta de cinzas, um coração iludido o desvia; ele é incapaz de salvar a si mesmo ou de dizer: “Esta coisa na minha mão direita não é uma mentira?”""
",53.071408749124124
2195,"""De maneira que não haverá quem escape e fique da parte remanescente do Judá que entrou na terra do Egito, a fim de lá peregrinar, para tornar à terra de Judá, à qual era grande desejo da sua alma voltar e habitar lá; mas não tornarão senão os que escaparem.""
","""De fato, não haverá quem haverá escape da parte do Judá que entrou na terra do Judá que entrou na terra do Egito que entrou na terra de Judá, a fim de que era grande da terra de Judá, e não tornarão os que escaparem.""
","""Ninguém entre os remanescentes de Judá que foi morar no Egito escapará ou sobreviverá para voltar à terra de Judá, para a qual todos gostariam de voltar. Somente alguns poucos, arrependidos, voltarão para Judá fugindo do Egito”.""
","""Aqueles que ficaram em Judá e depois vieram morar no Egito não escaparão; nenhum deles ficará vivo. Eles gostariam de voltar para morar na terra de Judá, mas nenhum deles vai poder fazer isso. Só alguns fugitivos voltarão para lá.""
","""de maneira que, dos restantes de Judá que vieram à terra do Egito para morar, não haverá quem escape e sobreviva para voltar à terra de Judá, à qual desejam voltar para morar; mas não voltarão a não ser alguns fugitivos.”""
","""Ninguém do remanescente de Judá que foi morar no Egito escapará ou sobreviverá para voltar à terra de Judá, para a qual anseiam voltar e nela anseiam viver; nenhum voltará, exceto uns poucos fugitivos”.""
",17.658751878427214
2196,"""Mas, porque dizeis: Peso do SENHOR, assim o diz o SENHOR: Porque dizeis esta expressão Peso do SENHOR (havendo-vos eu ordenado: não direis Peso do SENHOR),""
","""Mas, porque vocês estão <unk> porque o SENHOR diz o SENHOR: — Porque o SENHOR diz o SENHOR: — Porque esta expressão do SENHOR é do SENHOR (havendo-vos
","""Mas, se vocês insistirem em dizer: ‘Estas são as más notícias do SENHOR para hoje’ ”, assim diz o SENHOR: “Vocês dizem: ‘Estas são as más notícias do SENHOR para hoje’, depois que proibi vocês de usarem essa expressão.""
","""E, se eles responderem: “A mensagem do SENHOR é uma carga”, então eu os castigarei por terem usado estas palavras que mandei que não usassem.""
","""Mas, porque vocês dizem: “Sentença pesada do SENHOR”, assim diz o SENHOR: Porque vocês continuam a usar as palavras “sentença pesada do SENHOR”, quando eu lhes havia proibido de fazer isso,""
","""Mas, se vocês disserem: ‘Esta é a mensagem da qual o SENHOR me encarregou’ ”, assim diz o SENHOR: “Vocês dizem: ‘Esta é a mensagem da qual o SENHOR me encarregou’, quando eu os adverti de que não dissessem isso.""
",23.905570811115602
2197,"""Com setenta almas teus pais desceram ao Egito; e, agora, o SENHOR, teu Deus, te pôs como as estrelas dos céus em multidão.""
","""Os seus antepassados desceram ao Egito e desceram ao Egito e o SENHOR, o seu Deus, te pôs como as estrelas dos céus.""
","""Quando os nossos antepassados desceram ao Egito, eram apenas setenta pessoas; mas agora o SENHOR, o seu Deus, os tornou tão numerosos quanto as estrelas do céu!""
","""Quando os nossos antepassados foram para o Egito, eram somente setenta pessoas; mas agora, por causa das bênçãos do SENHOR, nosso Deus, vocês são tantos como as estrelas do céu.""
","""Quando os pais de vocês desceram ao Egito, eram apenas setenta pessoas; agora o SENHOR, seu Deus, fez de vocês uma multidão tão numerosa como as estrelas do céu.""
","""Os seus antepassados que desceram ao Egito eram setenta ao todo, mas agora o SENHOR, o seu Deus, os tornou tão numerosos quanto as estrelas do céu.""
",36.59373613356747
2198,"""como se tira do boi do sacrifício pacífico; e o sacerdote a queimará sobre o altar do holocausto.""
","""como tira do boi pacífico; e o sacerdote a queimará sobre o altar do holocausto.""
","""do mesmo jeito que é tirada a gordura de um novilho quando é sacrificado como oferta de gratidão.""
","""do mesmo jeito que se tira tudo isso do touro sacrificado como uma oferta de paz. E o sacerdote queimará tudo no altar de ofertas queimadas.""
","""assim como se tira isso do novilho do sacrifício pacífico. E o sacerdote queimará essas partes sobre o altar do holocausto.""
","""como se retira a gordura do boi sacrificado como oferta de comunhão. Então o sacerdote queimará essas partes no altar dos holocaustos.""
",38.3324339018669
2199,"""Tu, pois, fala aos filhos de Israel, dizendo: Certamente guardareis meus sábados, porquanto isso é um sinal entre mim e vós nas vossas gerações; para que saibais que eu sou o SENHOR, que vos santifica.""
","""Tu, porém, fala aos filhos de Israel, dizendo: — Certamente é um sinal entre mim e é um sinal entre mim e nas suas gerações; para que eu sou o SENHOR, para que eu sou o SENHOR.”""
","""“Diga aos israelitas: ‘Certamente vocês guardarão os meus sábados. Isso será um sinal entre mim e vocês, de geração em geração, para que se lembrem que eu sou o SENHOR que os santifica.""
","""dissesse ao povo de Israel o seguinte: — Guardem o sábado, o meu dia de descanso, pois é um sinal de união entre mim e vocês para sempre, a fim de mostrar que eu, o SENHOR, os separei para serem o meu próprio povo.""
","""— Fale aos filhos de Israel e diga-lhes o seguinte: “Certamente vocês guardarão os meus sábados, pois é sinal entre mim e vocês de geração em geração, para que vocês saibam que eu sou o SENHOR, que os santifica.""
","""“Diga aos israelitas que guardem os meus sábados. Isso será um sinal entre mim e vocês, geração após geração, a fim de que saibam que eu sou o SENHOR, que os santifica.""
",29.082735870807827
2200,"""suportando-vos uns aos outros e perdoando-vos uns aos outros, se algum tiver queixa contra outro; assim como Cristo vos perdoou, assim fazei vós também.""
","""suportando-vos uns aos outros e perdoando-vos uns aos outros, uns aos outros, assim como Cristo lhes perdoou,
","""Sejam amáveis uns com os outros e prontos a perdoar; jamais guardem rancor. Perdoem como o Senhor perdoou vocês.""
","""Não fiquem irritados uns com os outros e perdoem uns aos outros, caso alguém tenha alguma queixa contra outra pessoa. Assim como o Senhor perdoou vocês, perdoem uns aos outros.""
","""Suportem-se uns aos outros e perdoem-se mutuamente, caso alguém tenha motivo de queixa contra outra pessoa. Assim como o Senhor perdoou vocês, perdoem também uns aos outros.""
","""Suportem-se uns aos outros e perdoem as queixas que tiverem uns contra os outros. Perdoem como o Senhor lhes perdoou.""
",23.97225581638978
2201,"""E jazerá o seu corpo morto na praça da grande cidade que, espiritualmente, se chama Sodoma e Egito, onde o seu Senhor também foi crucificado.""
","""E jazerá o seu corpo morto na praça da grande cidade que, se chama Sodoma e Egito, onde o Senhor foi crucificado.""
","""e os corpos deles ficarão expostos na rua principal da grande cidade, a cidade convenientemente descrita como Sodoma ou Egito — o mesmo lugar onde o seu Senhor foi crucificado.""
","""e os seus corpos ficarão na rua principal da grande cidade onde o Senhor delas foi crucificado. O nome simbólico daquela cidade é Sodoma ou Egito.""
","""E os seus cadáveres ficarão estirados na praça da grande cidade que, espiritualmente, se chama Sodoma e Egito, onde também o seu Senhor foi crucificado.""
","""Os seus cadáveres ficarão expostos na rua principal da grande cidade, que figuradamente é chamada Sodoma e Egito, onde também foi crucificado o seu Senhor.""
",59.64878297439326
2202,"""E, quando tiver chegado, mandarei os que, por cartas, aprovardes, para levar a vossa dádiva a Jerusalém.""
","""E, quando tiver chegado, mandarei os que, por cartas, aprovardes, para levar a dádiva a Jerusalém.""
","""Quando eu for, enviarei para Jerusalém essa sua oferta de amor junto com uma carta. Tudo será levado por mensageiros de confiança que vocês mesmos escolherão.""
","""Depois que chegar, eu enviarei, com cartas de apresentação, aqueles que vocês escolherem para levarem a oferta até Jerusalém.""
","""E, quando eu tiver chegado, enviarei, com cartas, aqueles que vocês aprovarem, para que levem a oferta de vocês a Jerusalém.""
","""Então, quando eu chegar, entregarei cartas de recomendação aos homens que vocês aprovarem e os mandarei para Jerusalém com a oferta de vocês.""
",28.894418382439735
2203,"""Ora, estando essas coisas assim preparadas, a todo o tempo entravam os sacerdotes no primeiro tabernáculo, cumprindo os serviços;""
","""Ora, estando essas coisas assim assim preparadas, assim preparadas, os sacerdotes no primeiro tabernáculo, os serviços;""
","""Bem, quando tudo estava preparado, os sacerdotes entravam e saíam regularmente do Lugar Santo do tabernáculo, para fazer o seu trabalho.""
","""Depois de tudo isso ter sido preparado, os sacerdotes entram todos os dias na parte da frente da Tenda, que é o Lugar Santo, para cumprir os seus deveres religiosos.""
","""Ora, depois que foram feitos todos esses preparativos, os sacerdotes entram continuamente no primeiro tabernáculo para realizar os serviços sagrados.""
","""Estando tudo assim preparado, os sacerdotes entravam regularmente no Lugar Santo do tabernáculo, para exercer o seu ministério.""
",11.213336822390838
2204,"""Livraste-me das contendas do povo e me fizeste cabeça das nações; um povo que não conheci me servirá.""
","""Livraste-me das contendas do povo e me <unk> cabeça do povo que não <unk>
","""O Senhor me livrou da revolta do povo e me colocou como rei de muitas nações. Um povo que eu nem conheço está me servindo.""
","""Tu me livras de revoluções no meio do povo e me colocas como rei das nações. Povos que eu não conhecia são agora meus escravos.""
","""Dos conflitos do povo me livraste e me fizeste cabeça das nações; um povo que eu não conhecia me serviu.""
","""Tu me livraste de um povo em revolta; fizeste-me o cabeça de nações; um povo que não conheci sujeita-se a mim.""
",15.402316403742043
2205,"""E pôs-se Abias em pé em cima do monte Zemaraim, que está nas montanhas de Efraim, e disse: Ouvi-me, Jeroboão e todo o Israel!""
","""E Abias pôs-se em cima do monte Zemaraim, que está nas montanhas de Efraim, e disse: — Ouvi-me, Jeroboão e todo o Israel!""
","""Quando o exército de Abias chegou ao monte Zemaraim, na região montanhosa de Efraim, o rei gritou: “Jeroboão e todo exército israelita, ouçam-me!""
","""Abias subiu o monte Zemaraim, na região montanhosa de Efraim, e do alto do monte gritou para Jeroboão e os seus soldados: — Escutem!""
","""Abias pôs-se em pé no alto do monte Zemaraim, que está na região montanhosa de Efraim, e gritou: — Jeroboão e todo o Israel, escutem o que vou dizer!""
","""Abias subiu o monte Zemaraim, nos montes de Efraim, e gritou: “Jeroboão e todo o Israel, ouçam-me!""
",43.262374918431405
2206,"""Ai de vós quando todos os homens falarem bem de vós, porque assim faziam seus pais aos falsos profetas!""
","""Ai de vocês quando todos os homens falarem bem de vocês, porque assim faziam os seus pais aos falsos profetas!""
","""Ai de vocês, quando todos falarem bem de vocês, pois os falsos profetas sempre foram tratados assim!""
","""— Ai de vocês quando todos os elogiarem, pois os antepassados dessas pessoas também elogiaram os falsos profetas.""
","""— Ai de vocês, quando todos os elogiarem, porque os pais dessas pessoas fizeram o mesmo com os falsos profetas!""
","""Ai de vocês quando todos falarem bem de vocês, pois assim os antepassados deles trataram os falsos profetas.""
",50.503694715406304
2207,"""Tendo-se eles, então, despedido, partiram para Antioquia e, ajuntando a multidão, entregaram a carta.""
","""Então eles ficaram com medo e partiram para Antioquia e ajuntando a multidão, entregaram a carta.""
","""Os quatro mensageiros foram imediatamente para Antioquia, onde convocaram toda a igreja e entregaram a carta.""
","""Então mandaram que os quatro partissem, e eles foram para Antioquia. Lá reuniram os cristãos e entregaram a carta.""
","""Os que foram enviados partiram para Antioquia e, tendo reunido a comunidade, entregaram a carta.""
","""Uma vez despedidos, os homens desceram para Antioquia, onde reuniram a igreja e entregaram a carta.""
",40.85639059221913
2208,"""E levou-me para o átrio interior da Casa do SENHOR, e eis que estavam à entrada do templo do SENHOR, entre o pórtico e o altar, cerca de vinte e cinco homens, de costas para o templo do SENHOR e com o rosto para o oriente; e eles adoravam o sol, virados para o oriente.""
","""Então ele disse para o pátio do templo do SENHOR, e eis que estavam à entrada do templo do SENHOR, e o altar, o altar, o altar, para o templo do SENHOR e o altar, para o templo do SENHOR e o altar, para o templo do SENHOR e o altar, e eles adoravam o sol, para o templo do SENHOR.""
","""Então me levou ao pátio interno da casa do SENHOR. Lá, entre a porta do templo e o altar de bronze, uns vinte e cinco homens, de costas para o templo do SENHOR, virados para o oriente, estavam se prostrando diante do sol!""
","""Depois, ele me levou para o pátio interno do Templo. Ali, perto da entrada do Templo, entre o altar e o corredor, havia uns vinte e cinco homens. Estavam de costas para o Templo, virados para o leste, e se curvavam até ao chão, adorando o sol nascente.""
","""Levou-me para o átrio de dentro da Casa do SENHOR. E eis que ali, junto à entrada do templo do SENHOR, entre o pórtico e o altar, estavam cerca de vinte e cinco homens, de costas para o templo do SENHOR e com o rosto voltado para o leste; adoravam o sol, virados para o leste.""
","""Ele então me levou para dentro do pátio interno da casa do SENHOR, e ali, à entrada do templo, entre o pórtico e o altar, havia uns vinte e cinco homens. Com as costas para o templo do SENHOR e o rosto voltado para o oriente, eles se prostravam na direção do Sol.""
",31.31895642045794
2209,"""(Também esta foi contada por terra de gigantes; dantes, nela habitavam gigantes, e os amonitas lhes chamavam zanzumins,""
","""O povo de Israel foi <unk> por causa da terra de <unk> <unk> nela e os amonitas chamavam zanzumins,""
","""(Essa região também era considerada terra dos refains, que habitaram ali no passado. Eles eram chamados de ‘zanzumins’ pelos amonitas.""
","""(Essa região é conhecida também como a terra dos refains, uma raça de gigantes que antigamente moravam ali; os amonitas os chamavam de zanzumins.""
","""(Também esta é considerada terra dos refains; antigamente habitavam nela refains, e os amonitas os chamavam de zanzumins,""
","""(Essa região também era considerada terra dos refains, que ali habitaram no passado. Os amonitas os chamavam zanzumins.""
",7.0296956627396066
2210,"""Estes foram os contados, que contaram Moisés e Arão e os príncipes de Israel, doze homens; cada um era pela casa de seus pais. Assim foram todos os contados dos filhos de Israel, segundo a casa de seus pais, de vinte anos para cima, todos os que podiam sair à guerra em Israel; todos os contados, pois, foram seiscentos e três mil e quinhentos e cinquenta.""
","""São estes os contados, Moisés e Arão e Arão e Arão e Arão e os príncipes de Israel, cada um era pela casa de seus pais. Assim cada um era pela casa de seus pais. Assim foram seiscentos mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e três mil e
","""Esses foram os homens contados por Moisés e Arão e pelos doze líderes das tribos de Israel, cada um representando a sua família. Todos os homens israelitas de vinte anos ou mais que estavam aptos para ir para a guerra, de acordo com as suas famílias, somaram um total de 603.550 homens.""
","""A soma total de todos os homens de vinte anos para cima, que tinham idade para o serviço militar, foi de seiscentos e três mil quinhentos e cinquenta.""
","""Estes foram os homens contados, os quais Moisés e Arão contaram com os chefes de Israel, que eram doze homens, cada um representando a casa de seus pais. Assim, pois, todos os contados dos filhos de Israel, segundo a casa de seus pais, de vinte anos para cima, todos os capazes de sair à guerra, todos os contados foram seiscentos e três mil quinhentos e cinquenta.""
","""Esses foram os homens contados por Moisés e por Arão e pelos doze líderes de Israel, cada um representando a sua família. Todos os israelitas de vinte anos para cima que podiam servir no exército foram contados de acordo com as suas famílias. O total foi 603.550 homens.""
",14.596634559294577
2211,"""Porém o SENHOR disse a Samuel: Não atentes para a sua aparência, nem para a altura da sua estatura, porque o tenho rejeitado; porque o SENHOR não vê como vê o homem. Pois o homem vê o que está diante dos olhos, porém o SENHOR olha para o coração.""
","""Mas o SENHOR disse a Samuel: — Não atentes para a sua aparência, nem para a sua estatura, porque o SENHOR não vê o homem. Pois o SENHOR vê o que está diante dos olhos, porque o SENHOR vê o que está diante dos <unk>
","""Mas o SENHOR disse a Samuel: “Não julgue um homem pela sua aparência ou sua altura, pois não é este o escolhido. O SENHOR não julga como julgam os homens; o homem vê a aparência exterior, mas o SENHOR examina os pensamentos e as intenções do coração”.""
","""Mas o SENHOR disse: — Não se impressione com a aparência nem com a altura deste homem. Eu o rejeitei porque não julgo como as pessoas julgam. Elas olham para a aparência, mas eu vejo o coração.""
","""Porém o SENHOR disse a Samuel: — Não olhe para a sua aparência nem para a sua altura, porque eu o rejeitei. Porque o SENHOR não vê como o ser humano vê. O ser humano vê o exterior, porém o SENHOR vê o coração.""
","""O SENHOR, contudo, disse a Samuel: “Não considere sua aparência nem sua altura, pois eu o rejeitei. O SENHOR não vê como o homem: o homem vê a aparência, mas o SENHOR vê o coração”.""
",39.12841722637611
2212,"""Um pouco de fermento leveda toda a massa.""
","""Um pouco de fermento leveda toda a massa.""
","""“Basta um pouco de fermento para levedar toda a massa”.""
","""Como dizem por aí: “Um pouco de fermento fermenta toda a massa.”""
","""Um pouco de fermento leveda toda a massa.""
","""“Um pouco de fermento leveda toda a massa.”""
",100.00000000000004
2213,"""E orando  assim, e fazendo esta confissão, e chorando, e prostrando-se diante da Casa de Deus, ajuntou-se a ele de Israel uma mui grande congregação de homens e mulheres e de crianças, porque o povo chorava com grande choro.""
","""Eles se aproximaram e fazendo esta confissão, e fazendo esta confissão, chorando, prostrando-se diante do templo de Deus e prostrando-se diante do templo de Deus, uma grande congregação e de crianças, porque o povo chorava com grande choro.""
","""Enquanto eu, Esdras, estava curvado no chão diante do templo, chorando, orando e fazendo esta confissão, uma grande multidão de Israel, homens, mulheres e crianças, ajuntou-se ao redor de mim, e todos choravam amargamente comigo.""
","""Enquanto  estava ajoelhado em frente do Templo, orando, chorando e confessando esses pecados, um grande grupo de israelitas — homens, mulheres e crianças — se reuniu em volta dele. E eles também choravam amargamente.""
","""Enquanto  orava e fazia confissão, chorando prostrado diante da Casa de Deus, uma enorme congregação de israelitas — homens, mulheres e crianças — se reuniu em volta dele. E o povo chorava amargamente.""
","""Enquanto  estava orando e confessando, chorando prostrado diante do templo de Deus, uma grande multidão de israelitas, homens, mulheres e crianças, reuniram-se em volta dele. Eles também choravam amargamente.""
",32.099939043760855
2214,"""E os filhos de Israel disseram-lhes: Quem dera que nós morrêssemos por mão do SENHOR na terra do Egito, quando estávamos sentados junto às panelas de carne, quando comíamos pão até fartar! Porque nos tendes tirado para este deserto, para matardes de fome a toda esta multidão.""
","""Os filhos de Israel disseram: — Quem dera nós morrêssemos <unk> por mão do SENHOR na terra do Egito na terra do Egito, quando comíamos às panelas de carne, quando comíamos até este deserto, para este deserto, para este deserto, para matardes
","""Os israelitas disseram: “Seria melhor que o SENHOR tivesse nos matado no Egito! Pelo menos tínhamos panelas de carne e pão à vontade. Mas vocês nos trouxeram a este deserto para matar de fome toda esta multidão!”""
","""dizendo assim: — Teria sido melhor que o SENHOR tivesse nos matado no Egito! Lá, nós podíamos pelo menos nos sentar e comer carne e outras comidas à vontade. Vocês nos trouxeram para este deserto a fim de matar de fome toda esta multidão.""
","""Os filhos de Israel disseram a Moisés e Arão: — Quem nos dera tivéssemos morrido pela mão do SENHOR na terra do Egito, quando estávamos sentados junto às panelas de carne e comíamos pão à vontade! Pois vocês nos trouxeram a este deserto a fim de matarem de fome toda esta multidão.""
","""Disseram-lhes os israelitas: “Quem dera a mão do SENHOR nos tivesse matado no Egito! Lá nos sentávamos ao redor das panelas de carne e comíamos pão à vontade, mas vocês nos trouxeram a este deserto para fazer morrer de fome toda esta multidão!”""
",34.82352832757854
2215,"""Apareça a tua obra aos teus servos, e a tua glória, sobre seus filhos.""
","""Apareça a sua obra aos seus servos, e a sua glória, sobre seus filhos.""
","""A nós, os seus servos, mostre os seus feitos! Revele a sua glória aos nossos filhos.""
","""Que os teus servos vejam as grandes coisas que fazes! E que os nossos descendentes vejam o teu glorioso poder!""
","""Aos teus servos apareçam as tuas obras, e a seus filhos, a tua glória.""
","""Sejam manifestos os teus feitos aos teus servos, e aos filhos deles o teu esplendor!""
",16.412592648645884
