,src_sent,pred_sent,reference_nvi,bleu_score
2103,"""E  andava vestido de pelos de camelo e com um cinto de couro em redor de seus lombos, e comia gafanhotos e mel silvestre,""
","""Também vestido de trás de de de camelo e com um cinto de couro em couro e comia gafanhotos e mel e mel a vinha.""
","""vestia roupas feitas de pelos de camelo, usava um cinto de couro e comia gafanhotos e mel silvestre.""
",29.256127307315065
2104,"""A minha boca entoará o louvor do SENHOR, e toda a carne louvará o seu santo nome para todo o sempre.""
","""A minha boca anunciará o louvor do SENHOR, e toda a carne angustiar-se.""
","""Com meus lábios louvarei o SENHOR. Que todo ser vivo bendiga o seu santo nome para todo o sempre!""
",1.2085511779959521
2105,"""Enviou Moisés, seu servo, e Arão, a quem escolhera.""
","""Deus ""Enviou seu servo, Arão, Arão, Arão, a quem escolhera."" sob o seu povo.""
","""Então enviou seu servo Moisés, e Arão, a quem tinha escolhido,""
",13.308442527111016
2106,"""Vês aqui, hoje te tenho proposto a vida e o bem, a morte e o mal;""
","""Vão aqui; a vida e a vida e a morte e o mal;"" o mal;"" ’.""
","""“Vejam que hoje ponho diante de vocês vida e prosperidade, ou morte e destruição.""
",3.012378646187734
2107,"""e que Jacó obedecera a seu pai e a sua mãe e se fora a Padã-Arã;""
","""Certamente Jacó obedecera a seu pai e a sua mãe e fora a Padã-Arã;"" fora a palavra.""
","""Também soube que Jacó obedecera a seu pai e a sua mãe e fora para Padã-Arã.""
",51.0032342952127
2108,"""E Jacó desceu ao Egito e morreu, ele e nossos pais;""
","""Então Jacó desceu ao Egito e morreu, e nossos antepassados,""
","""Então Jacó desceu ao Egito, onde faleceram ele e os nossos antepassados.""
",36.93838442370968
2109,"""E, dizendo alguns a respeito do templo, que estava ornado de formosas pedras e dádivas, disse:""
","""Quando disseram alguns do templo, que estava ressequidas pelo multidão.""
","""Alguns dos seus discípulos estavam comentando como o templo era adornado com lindas pedras e dádivas dedicadas a Deus. Mas Jesus disse:""
",0.8572376853518645
2110,"""e toda carne verá a salvação de Deus.""
","""e todo carne verá a salvação de Deus.""
","""E toda a humanidade verá a salvação de Deus’ ”.""
",24.177037175577333
2111,"""porém, desde o princípio da criação, Deus os fez macho e fêmea.""
","""e ""porém, desde Deus os dias; Deus os fez o seu lado.""
","""Mas no princípio da criação Deus ‘os fez homem e mulher’.""
",3.0064545690526145
2112,"""Os seus caminhos são caminhos de delícias, e todas as suas veredas, paz.""
","""Quem acolhe os caminhos dos ímpios, e ignora o íntimo do justo.""
","""Os caminhos da sabedoria são caminhos agradáveis, e todas as suas veredas são paz.""
",3.592839724163633
2113,"""Muitos suplicam a face do príncipe, e cada um é amigo daquele que dá presentes.""
","""Dos poderosos do governante, e cada um é amigo dos homens.""
","""Muitos adulam o governante, e todos são amigos de quem dá presentes.""
",8.054325699278696
2114,"""E José fez jurar os filhos de Israel, dizendo: Certamente, vos visitará Deus, e fareis transportar os meus ossos daqui.""
","""Jesus fez José jurar os filhos de Israel! dizendo: ‘A Deus os visitará o meu ossos daqui."" daqui."" com ele.""
","""E José fez que os filhos de Israel lhe prestassem um juramento, dizendo-lhes: “Quando Deus intervier em favor de vocês, levem os meus ossos daqui”.""
",10.84760108609775
2115,"""Congregaram-se, pois, os apóstolos e os anciãos para considerar este assunto.""
","""Eles os apóstolos, apresentaram-nos e os líderes de cada tribo,""
","""Os apóstolos e os presbíteros se reuniram para considerar essa questão.""
",3.798229226827673
2116,"""Não será assim; andai agora vós, varões, e servi ao SENHOR; pois isso é o que pedistes. E os lançaram da face de Faraó.""
","""Não será assim. Ao contrário, vocês sabem, vocês, homens e servi a que os lançaram da presença do faraó.""
","""De forma alguma! Só os homens podem ir prestar culto ao SENHOR, como vocês têm pedido”. E Moisés e Arão foram expulsos da presença do faraó.""
",17.14307552918546
2117,"""Agora, pois, Tatenai, governador de além do rio, Setar-Bozenai e os seus companheiros, os afarsaquitas, que estais de além do rio, apartai-vos dali.""
","""“Agora, Tatenai, Tatenai, governador de além do território Setar-Bozenai e os seus companheiros, os seus companheiros, os companheiros, de além do rio, pois vocês estão dali.""
","""“Agora, então, Tatenai, governador do território situado a oeste do Eufrates, e Setar-Bozenai, e vocês, oficiais dessa província e amigos deles, mantenham-se afastados de lá.""
",13.1286923694507
2118,"""E o SENHOR responderá e dirá ao seu povo: Eis que vos envio o trigo, e o mosto, e o óleo, e deles sereis fartos, e vos não entregarei mais ao opróbrio entre as nações.""
","""O SENHOR irou-se ao seu povo: “Vejam, eu envio a vocês o vinho o vinho e o óleo, e não entregarei a zombaria entre as nações.""
","""O SENHOR respondeu ao seu povo: “Estou enviando para vocês trigo, vinho novo e azeite, o bastante para satisfazê-los plenamente; nunca mais farei de vocês objeto de zombaria para as nações.""
",16.755318066668217
2119,"""Eu sozinho pisei no lagar, e dos povos ninguém se achava comigo; e os pisei na minha ira e os esmaguei no meu furor; e o seu sangue salpicou as minhas vestes, e manchei toda a minha vestidura.""
","""A minha beleza pisoteei as nações e dos povos dos povos ninguém os esmaguei na minha ira e os esmaguei na minha ira e o seu sangue salpicou as minhas roupas, e manchei toda a minha vestidura."" e toda a minha vestidura."" ”.""
","""“Sozinho pisei uvas no lagar; das nações ninguém esteve comigo. Eu as pisoteei na minha ira e as pisei na minha indignação; o sangue delas respingou na minha roupa, e eu manchei toda a minha veste.""
",13.028414285552998
2120,"""e, pela cruz, reconciliar ambos com Deus em um corpo, matando com ela as inimizades.""
","""Há a cruz e um um corpo, matando com ela as suas inimizades."" com ela as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as inimizades."" as quais as inimizades."" não passam a ele.""
","""e reconciliar com Deus os dois em um corpo, por meio da cruz, pela qual ele destruiu a inimizade.""
",1.4416104649238461
2121,"""Porque nada me propus saber entre vós, senão a Jesus Cristo e este crucificado.""
","""Vocês me viu, ouvir entre vocês, mas a Jesus Cristo Cristo crucificado.""
","""Pois decidi nada saber entre vocês, a não ser Jesus Cristo, e este crucificado.""
",10.472675649088758
2122,"""Exaltado está o SENHOR, acima de todas as nações, e a sua glória, sobre os céus.""
","""Exaltado o SENHOR está acima de todas as nações, e a sua glória e a sua glória e a sua glória.""
","""O SENHOR está exaltado acima de todas as nações; e acima dos céus está a sua glória.""
",31.59148237572417
2123,"""aguardando e apressando-vos para a vinda do Dia de Deus, em que os céus, em fogo, se desfarão, e os elementos, ardendo, se fundirão?""
","""Venham e apressando-vos para a vinda do dia de Deus, em que os céus, se obedeceriam e os atingirão:""
","""esperando o dia de Deus e apressando a sua vinda. Naquele dia os céus serão desfeitos pelo fogo, e os elementos se derreterão pelo calor.""
",5.331238638189688
2124,"""E, como desceram a ele, Eliseu orou ao SENHOR e disse: Fere, peço-te, esta gente de cegueira. E feriu-a de cegueira, conforme a palavra de Eliseu.""
","""Assim, Eliseu desceram ao SENHOR Eliseu orou ao SENHOR e disse: “Venha esta nação de cegueira. E feriu-a conforme a palavra de Eliseu.""
","""Quando os arameus desceram na direção de Eliseu, ele orou ao SENHOR: “Fere estes homens de cegueira”. Então ele os feriu de cegueira, conforme Eliseu havia pedido.""
",5.151347558319264
2125,"""E todos os moradores da terra são reputados em nada; e, segundo a sua vontade, ele opera com o exército do céu e os moradores da terra; não há quem possa estorvar a sua mão e lhe diga: Que fazes?""
","""E todos os habitantes da terra são reputados junto à sua vontade, com o exército do céu e o povo do céu e os habitantes da terra; não há ninguém que pode ser salvos.""
","""Todos os povos da terra são como nada diante dele. Ele age como lhe agrada com os exércitos dos céus e com os habitantes da terra. Ninguém é capaz de resistir à sua mão ou dizer-lhe: ‘O que fizeste?’""
",9.184588921929024
2126,"""Tu dominas o ímpeto do mar; quando as suas ondas se levantam, tu as fazes aquietar.""
","""Tu creu do mar, quando as ondas se levantam as suas levantam, tu as nuvens!""
","""Tu dominas o revolto mar; quando se agigantam as suas ondas, tu as acalmas.""
",8.015563400056388
2127,"""para que os que ficarem o ouçam, e temam, e nunca mais tornem a fazer tal mal no meio de ti.""
","""Assim, que os que ficarem profetizando e mestres. A minha ira e não aceitou a ira de vocês.""
","""O restante do povo saberá disso e terá medo e nunca mais se fará uma coisa dessas entre vocês.""
",4.874671560842625
2128,"""E eis que os atos de Asa, tanto os primeiros como os últimos, estão escritos no livro da história dos reis de Judá e Israel.""
","""Os demais acontecimentos do reinado de Asa, como os israelitas estão escritos nos registros históricos dos reis de Judá e Israel.""
","""Os demais acontecimentos do reinado de Asa, do início ao fim, estão escritos nos registros históricos dos reis de Judá e de Israel.""
",64.88123747527855
2129,"""para dar ao seu povo conhecimento da salvação, na remissão dos seus pecados,""
","""de acordo com o seu povo da salvação, na perdão dos seus pecados,""
","""para dar ao seu povo o conhecimento da salvação, mediante o perdão dos seus pecados,""
",36.1402066421722
2130,"""Quanto melhor é adquirir a sabedoria do que o ouro! E quanto mais excelente, adquirir a prudência do que a prata!""
","""Quem pode ser livre de sabedoria do que o grão: que ele está destruído.""
","""É melhor obter sabedoria do que ouro! É melhor obter entendimento do que prata!""
",6.35787733231164
2131,"""E, ao seu lado, repararam Melatias, o gibeonita, e Jadom, meronotita, homens de Gibeão e Mispa, que pertenciam ao domínio do governador daquém do rio.""
","""Com o lado da multidão repararam o faraó e Jadom, homens de Gibeom. O governador repararam outro outro lado do governador do Nilo.""
","""No trecho seguinte os reparos foram feitos por Melatias de Gibeom e Jadom de Meronote, homens de Gibeom e de Mispá, localidades que estavam sob a autoridade do governador da província do Trans-Eufrates.""
",9.339361573507421
2132,"""Farás também cinquenta colchetes de ouro e ajuntarás com estes colchetes as cortinas, uma com a outra, e será um tabernáculo.""
","""Faça cinquenta ganchos de ouro e ganchos com estes ganchos com a outra, e será um tabernáculo.""
","""Faça também cinquenta colchetes de ouro com os quais se prenderão as cortinas internas uma na outra, para que o tabernáculo seja um todo.""
",3.063561710589552
2133,"""Mas, quando virdes Jerusalém cercada de exércitos, sabei, então, que é chegada a sua desolação.""
","""Mas, quando vocês me aproximei do povo. Sim, foi que ele é seu descendente”.""
","""“Quando virem Jerusalém rodeada de exércitos, vocês saberão que a sua devastação está próxima.""
",2.6801651563557787
2134,"""Plantaste-os, e eles arraigaram-se; avançam, dão também fruto; chegado estás à sua boca, mas longe do seu coração.""
","""Esteja pronto para eles e avançam, em sua cobiça está em sua boca mas longe do seu coração.""
","""Tu os plantaste, e eles criaram raízes; crescem e dão fruto. Tu estás sempre perto dos seus lábios, mas longe dos seus corações.""
",2.147822247075145
2135,"""E sucedeu, ao outro dia, que tomou um cobertor, e o molhou na água, e o estendeu sobre o seu rosto, e morreu. E Hazael reinou em seu lugar.""
","""Naquele outro dia, pegou um demais demais e o molhou na água e o molhou sobre o rosto em seu lugar.""
","""Mas, no dia seguinte, ele apanhou um cobertor, encharcou-o e com ele sufocou o rei, até matá-lo. E assim Hazael foi o seu sucessor.""
",1.8105982791241486
2136,"""porque  lhe dissera: Não te é lícito possuí-la.""
","""pois ele lhe dissera: “Não se deixem permitido trabalhos coisa.""
","""porquanto  lhe dizia: “Não te é permitido viver com ela”.""
",4.91327054814442
2137,"""Quando profeta ou sonhador de sonhos se levantar no meio de ti e te der um sinal ou prodígio,""
","""Quando profeta ou um homem sonhador se levantar no meio de você e der um sinal ou prodígio,"" um sinal ou prodígio,"" por ele.""
","""“Se aparecer no meio de vocês um profeta ou alguém que faz predições por meio de sonhos e anunciar a vocês um sinal miraculoso ou um prodígio,""
",7.379930300020349
2138,"""Levai as cargas uns dos outros e assim cumprireis a lei de Cristo.""
","""Sejam uns dos outros e assim cumprireis a Lei de Cristo.""
","""Levem os fardos pesados uns dos outros e, assim, cumpram a lei de Cristo.""
",26.93965183975966
2139,"""Então, disse ele: Vi todo o Israel disperso pelos montes, como ovelhas que não têm pastor; e disse o SENHOR: Estes não têm senhor; torne cada um em paz para sua casa.""
","""Então acrescentou: “Assim todo o Israel espalhado pelos montes, como ovelhas que não têm o Soberano, o SENHOR: “Não disse o SENHOR em sua casa.""
","""Então Micaías respondeu: “Vi todo o Israel espalhado pelas colinas, como ovelhas sem pastor, e ouvi o SENHOR dizer: ‘Estes não têm dono. Cada um volte para casa em paz’ ”.""
",12.708338987079307
2140,"""Os ímpios me armaram laço; contudo, não me desviei dos teus preceitos.""
","""Os ímpios estão em vão mas não me desviei dos teus preceitos.""
","""Os ímpios prepararam uma armadilha contra mim, mas não me desviei dos teus preceitos.""
",53.01646310382839
2141,"""e Gedor, e Aiô, e Zequer.""
","""Eltolade, Aiô, e Zequer."" a Jesus.""
","""Gedor, Aiô, Zequer""
",9.14462689237287
2142,"""Clama em alta voz, não te detenhas, levanta a voz como a trombeta e anuncia ao meu povo a sua transgressão e à casa de Jacó, os seus pecados.""
","""“Ai em alta voz levanta a voz como o meu povo e proclame ao meu povo, a comunidade de Jacó, os seus pecados.""
","""“Grite alto, não se contenha! Levante a voz como trombeta. Anuncie ao meu povo a rebelião dele e à comunidade de Jacó, os seus pecados.""
",34.48905499710631
2143,"""Armou o seu arco, e me pôs como alvo à flecha.""
","""O seu arco se preparou o seu arco e me deu como o como alvo que o alvo que lhe deu à mente.""
","""Preparou o seu arco e me fez alvo de suas flechas.""
",16.562574029564235
2144,"""Será, porém, que, se, de qualquer sorte, te esqueceres do SENHOR, teu Deus, e se ouvires outros deuses, e os servires, e te inclinares perante eles, hoje eu protesto contra vós que certamente perecereis.""
","""Quando os israelitas te esqueceres do SENHOR, o seu Deus, e vocês se tornaram outros deuses, hoje se tornaram e vocês se desviaram dele, contra vocês contra vocês que vocês terão a vocês.""
","""“Mas, se vocês se esquecerem do SENHOR, o seu Deus, e seguirem outros deuses, prestando-lhes culto e curvando-se diante deles, asseguro-lhes hoje que vocês serão destruídos.""
",25.476543956222585
2145,"""Conforme o seu poder, deram para o tesouro da obra, em ouro, sessenta e um mil daricos, e, em prata, cinco mil arráteis, e cem vestes sacerdotais.""
","""Os israelitas deram a leste em ouro, um mil homens e um mil incontável de prata, cinco mil e cem vestes finas.""
","""De acordo com as suas possibilidades, deram à tesouraria para essa obra quinhentos quilos de ouro, três toneladas de prata e cem vestes sacerdotais.""
",5.704870104884337
2146,"""E expirou toda carne que se movia sobre a terra, tanto de ave como de gado, e de feras, e de todo o réptil que se roja sobre a terra, e de todo homem.""
","""Eu se movia que se movia sobre a terra, que se movia sobre a terra, como os seres vivos que se se movem rente ao chão que se movem rente ao chão.""
","""Todos os seres vivos que se movem sobre a terra pereceram: aves, rebanhos domésticos, animais selvagens, todas as pequenas criaturas que povoam a terra e toda a humanidade.""
",17.626255501399044
2147,"""e acham estranho não correrdes com eles no mesmo desenfreamento de dissolução, blasfemando de vós,""
","""Vocês não correrdes com eles no mesmo desenfreamento desenfreamento no meio da fornalha em vocês,""
","""Eles acham estranho que vocês não se lancem com eles na mesma torrente de imoralidade e por isso os insultam.""
",2.277284496167085
2148,"""E, quando já era dia, chamou a si os seus discípulos, e escolheu doze deles, a quem também deu o nome de apóstolos:""
","""Quando acabou de dia, chamou os seus discípulos e escolheu doze deles, a quem também deu o nome de apóstolos:"" para ele.""
","""Ao amanhecer, chamou seus discípulos e escolheu doze deles, a quem também designou apóstolos:""
",38.16692391925841
2149,"""E alguns dos fariseus lhes disseram: Por que fazeis o que não é lícito fazer nos sábados?""
","""E alguns dos fariseus lhes perguntaram: “Por que vocês estão fazendo o que não é permitido fazer nos sábados?"" contra fazer nos outros.""
","""Alguns fariseus perguntaram: “Por que vocês estão fazendo o que não é permitido no sábado?”""
",40.82869594948876
2150,"""e todo aquele que vive e crê em mim nunca morrerá. Crês tu isso?""
","""e todo aquele que tem vive em mim nunca só só mulher Crês Crês com vocês.""
","""e quem vive e crê em mim, não morrerá eternamente. Você crê nisso?”""
",3.5025412310639736
2151,"""há um só corpo e um só Espírito, como também fostes chamados em uma só esperança da vossa vocação;""
","""há um só só um só corpo e também foram chamados em uma só esperança de vocês.""
","""Há um só corpo e um só Espírito, assim como a esperança para a qual vocês foram chamados é uma só;""
",15.183694050085146
2152,"""E o SENHOR disse a Josué: Este dia começarei a engrandecer-te perante os olhos de todo o Israel, para que saibam que assim como fui com Moisés assim serei contigo.""
","""O SENHOR disse a Josué: “Este dia começarei a engrandecer-te perante os olhos de todo o Israel para que saibam que saibam que saibam que ele serei com você”.""
","""E o SENHOR disse a Josué: “Hoje começarei a exaltá-lo à vista de todo o Israel, para que saibam que estarei com você como estive com Moisés.""
",28.39464889338808
2153,"""A minha alma está quebrantada de desejar os teus juízos em todo o tempo.""
","""A minha vida está livre de mim”, por isso as tuas ordenanças em todas as tuas palavras.""
","""A minha alma consome-se de perene desejo das tuas ordenanças.""
",6.870188378808782
2154,"""Abraão gerou a Isaque, e Isaque gerou a Jacó, e Jacó gerou a Judá e a seus irmãos,""
","""Saúdem gerou Isaque, Isaque gerou Jacó, e Jacó gerou Judá e de Judá e de ovelhas.""
","""Abraão gerou Isaque; Isaque gerou Jacó; Jacó gerou Judá e seus irmãos;""
",19.268479640608692
2155,"""E, quanto ao resto das tribos, desde a banda do oriente até à banda do ocidente, Benjamim, uma porção. E, junto ao termo de Benjamim, desde a banda do oriente até à banda do ocidente, Simeão, uma porção. E, junto ao termo de Simeão, desde a banda do oriente até à banda do ocidente, Issacar, uma porção. E, junto ao termo de Issacar, desde a banda do oriente até à banda do ocidente, Zebulom, uma porção. E, junto ao termo de Zebulom, desde a banda do oriente até à banda do ocidente, Gade, uma porção.""
","""Para a leste das tribos, desde a leste de tribos, até a leste de tribos, até a fronteira leste de Simeão, uma porção; era a leste de Simeão, uma porção; era a leste de Issacar, de Benjamim na fronteira de Issacar, na fronteira de Issacar, indo na fronteira de Issacar, indo na fronteira de Issacar, indo na fronteira de Zebulom, na fronteira de Zebulom, na fronteira de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom, na frente de Zebulom,
","""“Quanto ao restante das tribos: Benjamim terá uma porção; esta se estenderá do lado leste ao lado oeste. “Simeão terá uma porção; esta margeará o território de Benjamim do leste ao oeste. “Issacar terá uma porção; esta margeará o território de Simeão do leste ao oeste. “Zebulom terá uma porção; esta margeará o território de Issacar do leste ao oeste. “Gade terá uma porção; esta margeará o território de Zebulom do leste ao oeste.""
",2.0478860945322164
2156,"""Porém Balaque prosseguiu ainda em enviar mais príncipes e mais honrados do que aqueles,""
","""Balaque ainda mandou a Davi mais comandantes e mais velhos que aqueles,"" por ele.""
","""Balaque enviou outros líderes, em maior número e mais importantes do que os primeiros.""
",4.007781700028195
2157,"""E era Josafá da idade de trinta e cinco anos quando começou a reinar; e vinte e cinco anos reinou em Jerusalém; e era o nome de sua mãe Azuba, filha de Sili.""
","""Também era Josafá de idade de idade quando cinco anos de idade quando começou a gritar: “Com certeza e cinco anos em Jerusalém. O nome de Sili.""
","""Josafá tinha trinta e cinco anos de idade quando se tornou rei e reinou vinte e cinco anos em Jerusalém. O nome da sua mãe era Azuba, filha de Sili.""
",37.42719991966164
2158,"""Nesta peleja, não tereis de pelejar; parai, estai em pé e vede a salvação do SENHOR para convosco, ó Judá e Jerusalém; não temais, nem vos assusteis; amanhã, saí-lhes ao encontro, porque o SENHOR será convosco.""
","""Eles não sabem de de pelejar; estejam em pé, e vejam a salvação do SENHOR para vocês, ó Judá e não tenham medo nem ao seu encontro o SENHOR, pois o SENHOR será dado a vocês.""
","""Vocês não precisarão lutar nessa batalha. Tomem suas posições, permaneçam firmes e vejam o livramento que o SENHOR dará, ó Judá, ó Jerusalém. Não tenham medo nem desanimem. Saiam para enfrentá-los amanhã, e o SENHOR estará com vocês’ ”.""
",5.135538586025523
2159,"""O ferro e o metal será o teu calçado; e a tua força será como os teus dias.""
","""O ferro e o bronze e o seu calçado; e a sua força será como os seus dias.""
","""Sejam de ferro e bronze as trancas das suas portas, e dure a sua força como os seus dias.""
",29.88685861808017
2160,"""E ao rei de Ai enforcou num madeiro, até à tarde; e, ao pôr do sol, ordenou  que o seu corpo se tirasse do madeiro; e o lançaram à porta da cidade e levantaram sobre ele um grande montão de pedras, até ao dia de hoje.""
","""O rei de Ai até o comandante de Ai até a tarde. No décimo lado do sol, o levou do sul e o levou à porta da cidade e o lançaram sobre ele um monte de pedras, até o dia de pedras, até hoje.""
","""Enforcou o rei de Ai numa árvore e ali o deixou até a tarde. Ao pôr do sol  ordenou que tirassem o corpo da árvore e que o atirassem à entrada da cidade. E sobre ele ergueram um grande monte de pedras, que perdura até hoje.""
",19.202474353496058
2161,"""Vaidade são, obra de enganos; no tempo da sua visitação, virão a perecer.""
","""que são inúteis, ""Vaidade como despojo para dormir e serão capturados”.""
","""São inúteis, são objetos de zombaria. Quando vier o julgamento delas, perecerão.""
",3.592839724163633
2162,"""Quando eu disse: O meu pé vacila; a tua benignidade, SENHOR, me susteve.""
","""E eu lhe disse: “Com meu senhor te parecendo,
","""Quando eu disse: Os meus pés escorregaram, o teu amor leal, SENHOR, me amparou!""
",2.1395258078652044
2163,"""Tomai, pois, sete bezerros e sete carneiros, e ide ao meu servo Jó, e oferecei holocaustos por vós, e o meu servo  orará por vós; porque deveras a ele aceitarei, para que eu vos não trate conforme a vossa loucura; porque vós não falastes de mim o que era reto como o meu servo Jó.""
","""Tomai, sete bezerros e sete postes sagrados Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, Jó, e o meu servo e o meu servo não trate a vocês o que o meu servo não trate o que o meu servo era como o meu servo Jó.""
","""Vão agora até meu servo Jó, levem sete novilhos e sete carneiros, e com eles apresentem holocaustos em favor de vocês mesmos. Meu servo  orará por vocês; eu aceitarei a oração dele e não farei a vocês o que merecem pela loucura que cometeram. Vocês não falaram o que é certo a meu respeito, como fez meu servo Jó”.""
",8.09515633966594
2164,"""E tornou a haver guerra; e saiu Davi, e pelejou contra os filisteus, e feriu-os de grande ferida; e fugiram diante dele.""
","""Eles tornou o faraó: “Vamos Davi e atacou os filisteus e o seu cinturão.""
","""E houve guerra outra vez, e Davi foi lutar contra os filisteus. Ele lhes impôs uma grande derrota, por isso fugiram de Davi.""
",2.0167248908629962
2165,"""Portanto, assim diz o Senhor JEOVÁ: Porque multiplicastes as vossas maldades mais do que as nações que estão ao redor de vós, nos meus estatutos não andastes, nem fizestes os meus juízos, nem ainda procedestes segundo os juízos das nações que estão ao redor de vós;""
","""“Portanto, assim diz o Soberano, o SENHOR: Visto que vocês estão em seus pecados as nações que estão ao redor dos meus decretos nem procedestes com os meus decretos nem procedestes com os meus decretos nem procedestes com os meus decretos que estão ao seu redor”.""
","""“Portanto assim diz o Soberano, o SENHOR: Você tem sido mais rebelde do que as nações ao seu redor e não agiu segundo os meus decretos nem obedeceu às minhas leis. Você nem mesmo alcançou os padrões das nações ao seu redor.""
",22.549785723614345
2166,"""O SENHOR vos dê que acheis descanso cada uma em casa de seu marido. E, beijando-as ela, levantaram a sua voz, e choraram,""
","""O SENHOR dê a vocês que nos conduzam, pois o que o seu marido. E ele se pôs à casa de sua boca, e choraram,"" o seu lado.""
","""O SENHOR conceda que cada uma de vocês encontre segurança no lar doutro marido”. Então deu-lhes beijos de despedida. Mas elas começaram a chorar alto""
",3.4487891886160993
2167,"""porque Zedequias, rei de Judá, o tinha encerrado, dizendo: Por que profetizas tu, dizendo: Assim diz o SENHOR: Eis que entrego esta cidade nas mãos do rei da Babilônia, e ele a tomará;""
","""pois Zedequias, rei de Judá, o levou a respeito do SENHOR: “Por que ele entrego esta cidade nas mãos do rei da Babilônia nas mãos do rei da Babilônia, e ele a tomará;"" para ele.""
","""Zedequias, rei de Judá, havia aprisionado  acusando-o de fazer a seguinte profecia: O SENHOR entregará a cidade nas mãos do rei da Babilônia, e este a conquistará;""
",31.10340303714583
2168,"""Então, mandou Moisés que fizessem passar uma voz pelo arraial, dizendo: Nenhum homem nem mulher faça mais obra alguma para a oferta alçada do santuário. Assim, o povo foi proibido de trazer mais,""
","""Então Moisés enviou uma voz para uma voz do acampamento e Nenhum homem nem mulher nem mais obra do Dilúvio, para o povo de volta de volta para o povo de Israel.""
","""Então Moisés ordenou que fosse feita esta proclamação em todo o acampamento: “Nenhum homem ou mulher deverá fazer mais nada para ser oferecido ao santuário”. Assim, o povo foi impedido de trazer mais,""
",3.8861635239365526
2169,"""E, agora, eis que o SENHOR me conservou em vida, como disse; quarenta e cinco anos há agora, desde que o SENHOR falou esta palavra a Moisés, andando Israel ainda no deserto; e, agora, eis que já hoje sou da idade de oitenta e cinco anos.""
","""“E agora o SENHOR me entregou em vida, quarenta e cinco anos desde que o SENHOR lhe havia ordenado. Por isso o SENHOR falou no deserto. Quando hoje sou que oitenta anos.""
","""“Pois bem, o SENHOR manteve-me vivo, como prometeu. E foi há quarenta e cinco anos que ele disse isso a Moisés, quando Israel caminhava pelo deserto. Por isso aqui estou hoje, com oitenta e cinco anos de idade!""
",9.53728507428905
2170,"""Porque toda carne é como erva, e toda a glória do homem, como a flor da erva. Secou-se a erva, e caiu a sua flor;""
","""pois toda carne é como erva do homem e toda a glória do homem como a flor da erva. Secou-se a vegetação da vegetação da primavera.""
","""Pois “toda a humanidade é como a relva e toda a sua glória como a flor da relva; a relva murcha e cai a sua flor,""
",13.733894353973465
2171,"""Mas aquele Consolador, o Espírito Santo, que o Pai enviará em meu nome, vos ensinará todas as coisas e vos fará lembrar de tudo quanto vos tenho dito.""
","""Disse a bater o Espírito Santo que o Pai derramará em meu nome, os seus descendentes, e os fará conforme o que ordenei a vocês.""
","""Mas o Conselheiro, o Espírito Santo, que o Pai enviará em meu nome, ensinará a vocês todas as coisas e fará vocês lembrarem tudo o que eu disse.""
",16.343922858126295
2172,"""porque todas estas abominações fizeram os homens desta terra, que nela estavam antes de vós; e a terra foi contaminada.""
","""pois os homens de tudo o que se levantará antes de vocês, e a terra foi contaminada."" antes de vocês.""
","""pois todas estas abominações foram praticadas pelos que habitaram essa terra antes de vocês; por isso a terra ficou contaminada.""
",7.788079465921696
2173,"""E trazia ela uma roupa de muitas cores (porque assim se vestiam as filhas virgens dos reis, com capas), e seu criado a deitou fora e fechou a porta após ela.""
","""A roupa criada de muitas virgens de muitas virgens virgens dos reis, virgens dos reis dos reis e fechou a porta.""
","""Então o servo a pôs para fora e trancou a porta. Ela estava vestindo uma túnica longa , pois esse era o tipo de roupa que as filhas virgens do rei usavam desde a puberdade.""
",3.202579814469658
2174,"""E Oseias, filho de Elá, conspirou contra Peca, filho de Remalias, e o feriu, e o matou, e reinou em seu lugar, no vigésimo ano de Jotão, filho de Uzias.""
","""Também Oseias, filho de Elá, conspirou contra Peca, filho de Remalias, e o matou, e o matou, e o matou, e reinou o filho de Uzias."" no filho de Uzias."" foi chamado Uzias."" para ele.""
","""Então Oseias, filho de Elá, conspirou contra Peca, filho de Remalias. Ele o atacou e o assassinou, tornando-se o seu sucessor no vigésimo ano do reinado de Jotão, filho de Uzias.""
",33.980884896942456
2175,"""Todavia, se cumprirdes, conforme a Escritura, a lei real: Amarás a teu próximo como a ti mesmo, bem fazeis.""
","""“Mas vocês castigarão o seu próximo como a sua próximo permanecerá a ti mesmo, com vocês.""
","""Se vocês de fato obedecerem à lei do Reino encontrada na Escritura que diz: “Ame o seu próximo como a si mesmo” , estarão agindo corretamente.""
",13.669631806899874
2176,"""todavia, como esta viúva me molesta, hei de fazer-lhe justiça, para que enfim não volte e me importune muito.""
","""A viúva me molesta, me molesta, por causa da viúva de que não volte para me importune muito.""
","""esta viúva está me aborrecendo; vou fazer-lhe justiça para que ela não venha mais me importunar’ ”.""
",2.551001274286627
